id,date,user,pc,activity
{H7G2-X1IH14SX-2349HIDJ},01/05/2010 09:06:42,MTB0620,PC-9348,Connect
{R7S8-K0AN43RS-9629ZXKR},01/05/2010 09:06:42,VIA0063,PC-2684,Disconnect
{H5C6-I5TF22LN-4550CHRP},01/05/2010 09:07:42,LBH0942,PC-3640,Connect
{C2D9-L4FM87WT-6968KTWN},01/05/2010 09:08:11,IJM0444,PC-8734,Disconnect
{R1B4-E6SF29DD-6913IGHZ},01/05/2010 09:09:01,JFC0557,PC-9179,Connect
{D8Q2-G0ZA58TJ-1971SORF},01/05/2010 09:10:09,DIB0081,PC-9524,Connect
{S3B2-X4RD38MA-0538QJZR},01/05/2010 09:10:29,AOK0844,PC-4659,Connect
{L1M9-A0MO81CN-1997ZOTE},01/05/2010 09:10:33,ICH0294,PC-8526,Connect
{J0N4-X0XE32PJ-7567XXNQ},01/05/2010 09:10:41,EGD0132,PC-4211,Connect
{P8I2-U9KU91AP-6550MSPP},01/05/2010 09:11:23,HPH0075,PC-2417,Disconnect
{V2U7-U3XE71NZ-0373VEUZ},01/05/2010 09:11:37,MPM0220,PC-2344,Disconnect
{J9Z3-A0MC19PL-2337PTZF},01/05/2010 09:12:06,LCC0819,PC-8192,Disconnect
{S9I3-M4GN30BE-6566HJXV},01/05/2010 09:12:22,SGM0021,PC-1528,Disconnect
{D3Z9-T3AC04PO-3092JDGH},01/05/2010 09:12:44,CLB0774,PC-7029,Connect
{R6M2-K3PE03TE-8242RQSC},01/05/2010 09:13:07,IBB0696,PC-4289,Disconnect
{I3Q7-I9TL42QM-9977LGWK},01/05/2010 09:13:38,QRM0739,PC-7343,Disconnect
{R5C6-P4GH59MX-0286EKVF},01/05/2010 09:13:52,HCS0003,PC-3054,Connect
{H7F4-Y5GX25YX-6095PPHY},01/05/2010 09:13:54,DPM0423,PC-2567,Connect
{B9L7-Q5BY28NT-4920ITWE},01/05/2010 09:14:07,KRL0501,PC-7206,Connect
{F6C8-F4NK12FD-2068XSZK},01/05/2010 09:14:18,PNH0761,PC-0365,Connect
{P7J6-W6RQ83HI-4691DNEZ},01/05/2010 09:14:54,MDM0625,PC-4984,Connect
{I8Y7-B9LU90UA-7148SDXS},01/05/2010 09:15:12,KRL0501,PC-7206,Disconnect
{U1P3-Q8KI27KT-5128TEBR},01/05/2010 09:16:27,QOS0878,PC-2211,Connect
{M2Q3-R8SX20VT-8438ZVUM},01/05/2010 09:18:14,MLL0598,PC-0189,Connect
{S8A0-L5MT62SI-8667ZTYP},01/05/2010 09:18:40,CLB0774,PC-7029,Disconnect
{E0M3-T7PN57IP-2843KRUZ},01/05/2010 09:19:01,HCS0003,PC-3054,Disconnect
{I6D4-H6HV75FI-4764UZEH},01/05/2010 09:19:06,SGM0021,PC-1528,Connect
{R7Y1-T4DR26YS-2905KDTN},01/05/2010 09:19:33,DBB0384,PC-4243,Connect
{U4H9-P8JQ01GL-4150MBTK},01/05/2010 09:20:32,LCB0664,PC-3196,Connect
{Y2V3-G9ZQ89WE-3221CPZL},01/05/2010 09:20:51,DBB0384,PC-4243,Disconnect
{W1R0-G0ZK85HX-3001DBFP},01/05/2010 09:21:21,LCB0664,PC-3196,Disconnect
{F7T9-C9QO83KK-9748AKTF},01/05/2010 09:21:38,IBB0359,PC-4195,Connect
{R6Y3-I7WH87EE-7018HIHR},01/05/2010 09:22:02,VTT0385,PC-5027,Connect
{M5C0-F1JE43SO-9573DXGS},01/05/2010 09:22:11,CQH0701,PC-8164,Connect
{T0Y3-Q7DO26NX-7736KXRF},01/05/2010 09:22:51,MLM0950,PC-9787,Disconnect
{L1D1-R2MY55FG-4110HMYW},01/05/2010 09:22:51,THR0873,PC-4804,Disconnect
{G4Y9-Q2VM89EE-3704TKVD},01/05/2010 09:22:52,RNP0211,PC-1736,Connect
{V7P8-Y9JR18GH-8081GJYP},01/05/2010 09:23:39,SGM0021,PC-1528,Disconnect
{S4Y9-J4AY78RQ-9243XUPM},01/05/2010 09:23:55,SGM0021,PC-1528,Connect
{Y4H5-A0HD48RP-1838QQMO},01/05/2010 09:24:19,IBB0359,PC-4195,Disconnect
{A1Q5-H7TA87OK-9431ZJSI},01/05/2010 09:25:33,IBB0696,PC-4289,Connect
{F0D9-X8MX93TV-4886XATH},01/05/2010 09:26:16,HBO0413,PC-7384,Connect
{R1K9-N3UA03SA-2433JYPC},01/05/2010 09:26:20,DIB0081,PC-9524,Disconnect
{H6W9-H2CV10WX-1282WQCQ},01/05/2010 09:26:33,PSF0133,PC-4925,Connect
{H7L9-Q9XA53ZO-2332NWEU},01/05/2010 09:26:56,AOK0844,PC-4659,Disconnect
{M1R0-X8XE70JI-5483GHEK},01/05/2010 09:26:57,SGM0021,PC-1528,Disconnect
{D9I3-N2PQ06UZ-3626CXBL},01/05/2010 09:27:25,BJP0134,PC-0898,Connect
{P7D3-R6RN16AY-4984APFJ},01/05/2010 09:27:30,MBJ0312,PC-5250,Connect
{H7W0-V7NG59IM-8945BJOQ},01/05/2010 09:27:36,IRM0931,PC-7188,Disconnect
{H5B8-X9WO21PH-5297KXYX},01/05/2010 09:27:37,NWT0098,PC-4667,Disconnect
{W2U9-Z2HV93KZ-6606VDKB},01/05/2010 09:27:49,DMK0257,PC-1279,Disconnect
{H5Y7-R6LZ30FQ-8977YDZI},01/05/2010 09:28:01,BJP0134,PC-0898,Disconnect
{T6D2-L7AF51CN-7162HKBE},01/05/2010 09:28:06,HSB0196,PC-8001,Connect
{K3S6-U4NT21FB-5948KUIL},01/05/2010 09:28:13,BRM0995,PC-0768,Connect
{I7I9-B8RQ43ZI-7424VVMU},01/05/2010 09:28:39,CWR0502,PC-3737,Disconnect
{C9K1-A6VL02QL-1647VEMV},01/05/2010 09:29:24,AIB0948,PC-8245,Connect
{N1L2-Q2MG86WX-7503NXJG},01/05/2010 09:29:39,IIW0249,PC-0843,Disconnect
{N7F2-R3NS89BV-3985PWHV},01/05/2010 09:29:39,KWE0082,PC-1933,Disconnect
{Q5Y9-L1GI24OQ-9424WIXC},01/05/2010 09:29:49,IIW0249,PC-0843,Connect
{Z5X5-W0RP93RM-3335NUGT},01/05/2010 09:31:01,RRC0553,PC-6672,Connect
{U9S7-G4IW09SI-2170SANQ},01/05/2010 09:31:37,KKW0879,PC-2531,Connect
{Z3I6-G0WD80MP-2817HEHR},01/05/2010 09:32:04,BJP0134,PC-0898,Connect
{L0B9-S4ZP57GA-8607CSPW},01/05/2010 09:32:19,IIW0249,PC-0843,Disconnect
{U2S5-J7ZP88AP-2975FVCD},01/05/2010 09:33:16,MTB0620,PC-9348,Disconnect
{S7X0-M0RX39ZB-7774TNXE},01/05/2010 09:33:50,MBJ0312,PC-5250,Disconnect
{U8X1-I4FU81TQ-2201UKAE},01/05/2010 09:35:18,NDM0417,PC-9134,Disconnect
{U3C6-E5GT76YL-8533YLMV},01/05/2010 09:36:03,CLB0774,PC-7029,Connect
{L2J0-H9MX92HO-3809MWQH},01/05/2010 09:36:13,BJP0134,PC-0898,Disconnect
{V5Z6-R9IX34PQ-0408CFMI},01/05/2010 09:36:30,KKW0879,PC-2531,Disconnect
{P5K8-J0SL31FI-8699RFSG},01/05/2010 09:36:45,ILJ0526,PC-7275,Connect
{I1U5-M5LV79JT-8907CNHB},01/05/2010 09:37:35,BSS0369,PC-3672,Disconnect
{H7P8-Z9FI86LB-8302WPEW},01/05/2010 09:38:03,BSS0369,PC-3672,Connect
{S4B6-Q0UE50QZ-1919ZTWQ},01/05/2010 09:38:27,IBB0696,PC-4289,Disconnect
{D7N1-O8UC26MY-1733PWRX},01/05/2010 09:38:45,DPM0423,PC-2567,Disconnect
{H1T7-L5TU06TE-1264OFBM},01/05/2010 09:38:53,AJN0607,PC-8303,Connect
{C4H5-G5TE30UA-1810XNAI},01/05/2010 09:39:31,RDT0424,PC-3742,Connect
{O1X8-L7EW74SP-3552EARS},01/05/2010 09:39:59,MDM0625,PC-4984,Disconnect
{Z2I7-Y0DN56AX-0378NSFC},01/05/2010 09:40:25,RNP0211,PC-1736,Disconnect
{C9E3-U4VC46FY-1882MIVX},01/05/2010 09:40:34,IIW0249,PC-0843,Connect
{A7U1-G0CV02BF-4336WMBZ},01/05/2010 09:40:56,OBH0499,PC-7989,Connect
{W3O4-O1RN06LZ-3164GSWG},01/05/2010 09:41:09,HPH0075,PC-2417,Connect
{U7P5-L2TM82JL-2397OLNR},01/05/2010 09:41:16,QRM0739,PC-7343,Connect
{H0J2-B2ZA39UT-6646RQMY},01/05/2010 09:41:32,HPH0075,PC-2417,Disconnect
{I3S0-K5NE74OK-5021LFBE},01/05/2010 09:42:22,BJP0134,PC-0898,Connect
{A5V4-J5UQ27QP-2475DSDT},01/05/2010 09:42:38,BSS0369,PC-3672,Disconnect
{I5I1-O2OA69ZV-2049IAGV},01/05/2010 09:44:15,VTT0385,PC-5027,Disconnect
{T4E9-B9QP22CA-8303WBSB},01/05/2010 09:44:57,AIB0948,PC-8245,Disconnect
{W5N3-J2UI79BG-3724QCOF},01/05/2010 09:45:21,WIF0691,PC-6390,Connect
{R6H8-X6CR72PB-1520KQKM},01/05/2010 09:46:03,EDB0714,PC-6103,Connect
{B5U0-B8JW28XL-7222EXSE},01/05/2010 09:46:08,MDM0625,PC-4984,Connect
{N8X2-E1BP80OR-6316BMOR},01/05/2010 09:46:24,MDM0625,PC-4984,Disconnect
{A7Y3-R5XK88VF-0494XOPQ},01/05/2010 09:46:47,THR0873,PC-4804,Connect
{H1G5-V9QR43CU-7513NHNS},01/05/2010 09:47:03,BMT0528,PC-0202,Connect
{S7V4-F5LQ07MJ-4385HYSE},01/05/2010 09:47:18,MKW0441,PC-1795,Connect
{H1P6-W1PR57EI-8050FCXI},01/05/2010 09:48:21,HSB0196,PC-8001,Disconnect
{G9D1-P6TJ30KB-0349QSIH},01/05/2010 09:48:28,IIW0249,PC-0843,Disconnect
{Y4Z8-Q6ZB02LD-0777MFOJ},01/05/2010 09:48:39,CLB0774,PC-7029,Disconnect
{L9A6-M6WI89CV-2888YOXY},01/05/2010 09:49:51,BRM0995,PC-0768,Disconnect
{U0V6-Y4WS32GI-2358WGHW},01/05/2010 09:50:09,DFH0188,PC-0205,Connect
{E1Y3-O3XM57JD-6356EIDZ},01/05/2010 09:50:23,CHM0821,PC-7933,Connect
{O7E5-F4XR11SI-6629HDXR},01/05/2010 09:50:48,EIS0041,PC-9255,Connect
{Q5S7-V5WJ90TG-8026FRPD},01/05/2010 09:51:41,WXH0872,PC-9460,Connect
{K1Z3-I0GU40OH-0582EZHY},01/05/2010 09:51:44,PAD0773,PC-3959,Connect
{S1T2-V1GB72KG-3245DBKY},01/05/2010 09:52:24,CWR0502,PC-3737,Connect
{O9O6-X7QI85YN-5819UEPJ},01/05/2010 09:52:35,IBB0359,PC-4195,Connect
{H3F0-O4WP16TK-2453JGGS},01/05/2010 09:53:22,LBH0942,PC-3640,Disconnect
{H9W3-T2SA59DI-9163LLOA},01/05/2010 09:53:22,LCB0664,PC-3196,Connect
{O5A0-Q1CB11IZ-0005HHRB},01/05/2010 09:53:28,RDT0424,PC-3742,Disconnect
{R1S2-E9LM04BS-2236XFVD},01/05/2010 09:54:28,AJN0607,PC-8303,Disconnect
{N6T7-G4BD06AZ-4847WFCF},01/05/2010 09:55:05,DPM0423,PC-2567,Connect
{D2U2-N4ZG72AH-0306PVAG},01/05/2010 09:55:35,JNJ0556,PC-0576,Connect
{H8X1-K8YT77EY-0156PEJQ},01/05/2010 09:55:40,RHL0992,PC-9040,Connect
{M5O3-G2KG61MA-5557TLAA},01/05/2010 09:55:42,JNJ0556,PC-0576,Disconnect
{I0T0-T3RE85RS-7242DNIA},01/05/2010 09:56:50,BQS0525,PC-0269,Connect
{Q2L4-M6CV25WJ-3323ZLES},01/05/2010 09:56:59,JNJ0556,PC-0576,Connect
{O4W1-M0YQ28XM-2222INEZ},01/05/2010 09:57:34,IBB0359,PC-4195,Disconnect
{P3A4-J3WT50ID-7401RUUA},01/05/2010 09:58:03,CTA0020,PC-3118,Connect
{G9B7-J8DT00SF-0747TWVM},01/05/2010 09:58:13,HWW0436,PC-8391,Connect
{R1X5-Z2DV79ME-5863OMKX},01/05/2010 09:58:57,NGF0157,PC-6056,Connect
{O4Z6-O4GX32CE-1765XPER},01/05/2010 09:59:09,JJH0613,PC-9171,Connect
{Q8A6-W7EA06GR-4512EBHI},01/05/2010 09:59:43,OBH0499,PC-7989,Disconnect
{L1Z0-G1BK38YT-3236BQKX},01/05/2010 10:00:06,NGC0058,PC-7558,Connect
{X2S4-E7WY79BG-1753VPOK},01/05/2010 10:01:15,HSB0196,PC-8001,Connect
{F5J0-I4DA39MR-2346WOUI},01/05/2010 10:01:44,IBB0359,PC-4195,Connect
{L9J3-C0VZ77SH-1743QGIG},01/05/2010 10:03:06,PSF0133,PC-4925,Disconnect
{O3Q1-E0VO58GX-6460SJIC},01/05/2010 10:03:42,NGF0157,PC-6056,Disconnect
{S7I3-X1TF93SC-9685WAHT},01/05/2010 10:03:56,QRM0739,PC-7343,Disconnect
{I6M6-J4DI66TM-2844TZKK},01/05/2010 10:03:59,WIF0691,PC-6390,Disconnect
{L0R3-Z1KJ95KB-7966OQGQ},01/05/2010 10:04:03,LCB0664,PC-3196,Disconnect
{X6Z2-K2LM84YQ-2304FZWF},01/05/2010 10:04:21,HRL0540,PC-1117,Connect
{C3O0-X2VL22WC-2488IHQI},01/05/2010 10:04:45,KCS0173,PC-5117,Connect
{E4O4-J5CY59XM-8439KIDC},01/05/2010 10:05:03,BRS0734,PC-4785,Connect
{J3Z3-Y3HV41ZC-1014LMND},01/05/2010 10:05:15,ESR0693,PC-8863,Connect
{A8F1-Z9RR03LR-8328HMKD},01/05/2010 10:05:16,HCM0267,PC-7651,Disconnect
{L4V7-J7TD43NO-7398RLVQ},01/05/2010 10:05:17,RRP0568,PC-3735,Connect
{T8T2-L7GF51EV-2389OBCX},01/05/2010 10:05:30,BRS0734,PC-4785,Disconnect
{I4P3-Z9FM55DE-3957GKSV},01/05/2010 10:05:38,EGD0132,PC-4211,Disconnect
{J5W4-D5JG96OC-0300JFMH},01/05/2010 10:05:41,QOS0878,PC-2211,Disconnect
{O8O2-Y5BC09LX-0057WFVN},01/05/2010 10:05:51,PDH0716,PC-0379,Connect
{M2Q9-N5RM86PU-3179WGZR},01/05/2010 10:06:07,MPM0220,PC-2344,Connect
{E2R5-E9NE14PE-7273RWQS},01/05/2010 10:07:34,VMJ0546,PC-9000,Disconnect
{C0B5-W5NH70RN-4772VTPM},01/05/2010 10:07:39,BMT0528,PC-0202,Disconnect
{F8I8-Z2WR99OJ-1119OVYU},01/05/2010 10:08:19,WIF0691,PC-6390,Connect
{V2G0-A9II47HM-1725VODP},01/05/2010 10:08:23,BQS0525,PC-0269,Disconnect
{N9E4-A7DY85CY-6629VIZQ},01/05/2010 10:08:57,JJH0613,PC-9171,Disconnect
{O8U9-Q0YZ26NQ-2934TMXO},01/05/2010 10:09:15,PNH0761,PC-0365,Disconnect
{T1V1-A9DA24JP-1861NQBW},01/05/2010 10:09:18,ICH0294,PC-8526,Disconnect
{V6Z5-T0KG29ON-3256VQRW},01/05/2010 10:09:24,MPM0220,PC-2344,Disconnect
{Y6P8-I2AO49HG-0107BKZM},01/05/2010 10:09:26,ESR0693,PC-8863,Disconnect
{J3H2-I1IJ19CD-0971FRMQ},01/05/2010 10:09:49,THR0873,PC-4804,Disconnect
{F4I3-G1LD10JZ-1540EHQK},01/05/2010 10:09:53,JNJ0556,PC-0576,Disconnect
{K0F2-F2JR47BR-3673EKQM},01/05/2010 10:09:59,AVM0947,PC-0285,Connect
{V4T0-X5VY04LG-4108VMIX},01/05/2010 10:10:35,SAA0999,PC-4559,Connect
{F9E2-Q7QE07UH-4341RZAO},01/05/2010 10:11:26,HWW0436,PC-8391,Disconnect
{Q4O3-E3EX09SU-5719LPEJ},01/05/2010 10:11:27,RSC0089,PC-9929,Connect
{Q0O8-R5VI67HT-8401ZUZZ},01/05/2010 10:11:35,CAM0681,PC-4953,Connect
{N8Z8-J6SR33PQ-1562LMUA},01/05/2010 10:11:39,MPM0220,PC-2344,Connect
{U4P5-Z5IO99BY-8350DISG},01/05/2010 10:11:43,CTA0020,PC-3118,Disconnect
{C1R7-I9BE80NQ-5814OKFS},01/05/2010 10:11:48,DFH0188,PC-0205,Disconnect
{M4S4-U0UE22WI-0444IVVU},01/05/2010 10:11:57,ZKS0899,PC-8517,Connect
{T4W7-H1OJ66AG-1108ZPHS},01/05/2010 10:12:20,CAM0681,PC-4953,Disconnect
{M5P3-W6OT18EV-3751KLAL},01/05/2010 10:12:37,DIB0285,PC-1268,Connect
{F0F9-B9UR33UB-4404CWQR},01/05/2010 10:12:54,MLL0598,PC-0189,Disconnect
{E0O5-C3MC56LI-5349YXYA},01/05/2010 10:13:08,OBH0499,PC-7989,Connect
{I3M1-F2QO95JN-7578HEDF},01/05/2010 10:13:21,KJJ0293,PC-7425,Connect
{Y9N0-T3HX92KW-7239HTOP},01/05/2010 10:13:30,ZKS0899,PC-8517,Disconnect
{L9M1-M4OX46XX-4461HCQN},01/05/2010 10:13:32,MKW0441,PC-1795,Disconnect
{V2K2-Y2OK82XT-9939QHOH},01/05/2010 10:14:14,RSC0089,PC-9929,Disconnect
{J1B6-B9NK04JF-1191LKDO},01/05/2010 10:14:18,HVF0067,PC-9939,Connect
{Z7N6-E1CO09NS-7116HKXO},01/05/2010 10:15:24,BRM0995,PC-0768,Connect
{A8I9-E0TM02TT-0541YJKM},01/05/2010 10:15:50,HRL0540,PC-1117,Disconnect
{Z3R7-K8VK52HS-4856UQRV},01/05/2010 10:15:52,WXH0872,PC-9460,Disconnect
{D1P4-F0ZB67IJ-6261JTCD},01/05/2010 10:16:39,OBH0499,PC-7989,Disconnect
{I6M2-Z0HC78MJ-6087CYSF},01/05/2010 10:16:51,HSB0196,PC-8001,Disconnect
{N8E2-G2VA92HW-7546SNFU},01/05/2010 10:17:25,RSC0089,PC-9929,Connect
{A2Y2-E0KR27IC-2898BFRU},01/05/2010 10:18:15,AJF0370,PC-8651,Connect
{Z0Y2-Z6HD81RG-1183BOOU},01/05/2010 10:18:24,PAD0773,PC-3959,Disconnect
{Y1X6-Z3ZF63QD-8681TNZZ},01/05/2010 10:19:19,SAA0999,PC-4559,Disconnect
{C3K3-H3KD68FA-9558AKEP},01/05/2010 10:19:52,VTT0385,PC-5027,Connect
{O3F4-X6BB56LE-6720LPNC},01/05/2010 10:20:32,AJF0370,PC-8651,Disconnect
{R2A3-H4TZ11EN-9872PTNR},01/05/2010 10:22:31,BRM0995,PC-0768,Disconnect
{W6I0-Z6QZ94DP-6450YBCL},01/05/2010 10:23:11,JMD0520,PC-1243,Connect
{W2O4-B0WW75JX-1295GENW},01/05/2010 10:23:44,AJF0370,PC-8651,Connect
{Q5W0-R5XY00LQ-0178PWST},01/05/2010 10:23:53,RSC0089,PC-9929,Disconnect
{N2B6-Q0IU80TZ-3102VXMY},01/05/2010 10:24:18,CTA0020,PC-3118,Connect
{P8Z4-Z0BA38GG-8401EJIV},01/05/2010 10:24:44,MPM0220,PC-2344,Disconnect
{Y9O1-S1KP48NZ-3563TDGK},01/05/2010 10:25:31,CHM0821,PC-7933,Disconnect
{Q6B3-H9WS20VO-7758AHEC},01/05/2010 10:25:35,DRR0162,PC-5168,Connect
{H5T9-T3MN87EF-7808EVDC},01/05/2010 10:25:36,IBB0359,PC-4195,Disconnect
{U7E5-T0TM39QA-2893TCBH},01/05/2010 10:26:18,HCM0267,PC-7651,Connect
{Z4W9-A0RQ21KT-3804VZTA},01/05/2010 10:27:22,RSC0089,PC-9929,Connect
{X8V0-M8BJ07XO-9372GZBR},01/05/2010 10:27:41,RAR0725,PC-4159,Connect
{A2K5-X1CF13ND-4332CLPC},01/05/2010 10:27:51,PDH0716,PC-0379,Disconnect
{H2Y9-A3HS54MG-4359YLBD},01/05/2010 10:28:19,CLB0774,PC-7029,Connect
{P6J9-S8MN69PM-9520JCFP},01/05/2010 10:28:34,LCB0664,PC-3196,Connect
{L7Q6-A2UR53YX-0012IXMW},01/05/2010 10:29:08,AJF0370,PC-8651,Disconnect
{I3I2-U9DP99QQ-5576WFWO},01/05/2010 10:29:10,XHW0498,PC-9840,Connect
{A1M3-B4ZZ06YM-7147MBSI},01/05/2010 10:29:28,RRP0568,PC-3735,Disconnect
{Y7M7-V5PQ80XW-2374ZDPB},01/05/2010 10:30:16,JFC0557,PC-9179,Disconnect
{H4Q3-I4RO56BQ-0550WTFZ},01/05/2010 10:30:19,HVF0067,PC-9939,Disconnect
{H7F0-E6YH28KI-7297GMWW},01/05/2010 10:31:11,AIB0948,PC-8245,Connect
{B6D1-V9WA25OG-1246SIJY},01/05/2010 10:31:15,AIB0948,PC-8245,Disconnect
{F3G4-G8MN88WB-2781ZXSI},01/05/2010 10:32:18,QRM0739,PC-7343,Connect
{S2K9-H1GF76GF-7315YKJK},01/05/2010 10:32:32,HCM0267,PC-7651,Disconnect
{H3Z7-W7RS27RO-4496ZZYJ},01/05/2010 10:32:44,RSC0089,PC-9929,Disconnect
{E4Q8-V9OW21OT-2919BCEJ},01/05/2010 10:34:49,BJP0134,PC-0898,Disconnect
{E4R2-I7VW33YQ-3239AUIY},01/05/2010 10:34:58,WIF0691,PC-6390,Disconnect
{O8W0-O2WC49IC-6574CQXO},01/05/2010 10:35:18,VTT0385,PC-5027,Disconnect
{L8S1-B2SO90CD-0184SHDT},01/05/2010 10:35:22,KCS0173,PC-5117,Disconnect
{K1M1-I7CS81HU-1840TYBT},01/05/2010 10:36:00,RAR0725,PC-4159,Disconnect
{K5G1-B9ES03JO-6213GQKY},01/05/2010 10:36:37,DPM0423,PC-2567,Disconnect
{S8X0-W4CU05BI-4308LVIS},01/05/2010 10:36:50,WIF0691,PC-6390,Connect
{G3Z7-G5IW65VW-6023QTSB},01/05/2010 10:37:24,THR0873,PC-4804,Connect
{W4H9-G3DP32TX-2929DWDA},01/05/2010 10:37:46,CLB0774,PC-7029,Disconnect
{R2O0-V9PO23EN-3536JDRJ},01/05/2010 10:38:10,XWD0923,PC-1637,Connect
{F4E7-Q5KT71HP-8522NVLX},01/05/2010 10:38:23,BDI0533,PC-5883,Connect
{A0E4-R3OR09PZ-1624XTAH},01/05/2010 10:38:38,CWR0502,PC-3737,Disconnect
{Z4D3-G4GS27KE-3102PDLF},01/05/2010 10:39:04,LCB0664,PC-3196,Disconnect
{B7C1-T6VS95UL-5991DDFA},01/05/2010 10:39:36,VTT0385,PC-5027,Connect
{P8Y1-J4UK53QM-6370KBDX},01/05/2010 10:40:39,RSC0089,PC-9929,Connect
{I5M4-J2IE13OR-2585YQLV},01/05/2010 10:40:50,HAH0760,PC-1038,Connect
{P1Z5-D7JA07BV-1928AOUM},01/05/2010 10:41:14,QRM0739,PC-7343,Disconnect
{L7R3-G0UK37EB-3987OXXE},01/05/2010 10:41:39,DAL0673,PC-9156,Connect
{W0F3-L2XT92RE-7415XRFO},01/05/2010 10:41:54,WIF0691,PC-6390,Disconnect
{A1M1-G2XY07WG-6691YFLQ},01/05/2010 10:41:55,BDI0533,PC-5883,Disconnect
{Z3E9-X8LQ68KJ-2912GNCM},01/05/2010 10:43:06,XHW0498,PC-9840,Disconnect
{W4Q4-U3VO96BM-1876OEUA},01/05/2010 10:43:11,HCM0267,PC-7651,Connect
{W5Q8-F3IE38AW-6388MMCC},01/05/2010 10:43:27,EDB0714,PC-6103,Disconnect
{X4S9-D6AO24XF-5184PAPD},01/05/2010 10:44:28,QJR0688,PC-4835,Connect
{M0R8-A6LB66VD-1696DNFO},01/05/2010 10:44:38,HBO0413,PC-7384,Disconnect
{T7Z6-V7YF67WX-9566HTFD},01/05/2010 10:44:46,EIS0041,PC-9255,Disconnect
{A5I7-H3FI90DH-6925ILDA},01/05/2010 10:44:46,VIA0063,PC-2684,Connect
{Z8M8-U7YB78WM-3284IDXN},01/05/2010 10:44:49,HAH0760,PC-1038,Disconnect
{F1Z7-J8MN23SZ-2017ZJEX},01/05/2010 10:45:31,RSC0089,PC-9929,Disconnect
{X4F4-O6XI14IO-8136JFRF},01/05/2010 10:45:59,JNJ0556,PC-0576,Connect
{L1E9-J7KA34OB-7962IQBK},01/05/2010 10:46:05,AOK0844,PC-4659,Connect
{S2C7-J7QO66ZW-1744HIZG},01/05/2010 10:46:18,CTA0020,PC-3118,Disconnect
{G4T5-I1KG19SR-8285PICG},01/05/2010 10:47:02,RHL0992,PC-9040,Disconnect
{K9I1-J9LZ70LP-5077AXHH},01/05/2010 10:48:34,CLB0774,PC-7029,Connect
{W7L4-C2NS05LJ-1320UPBV},01/05/2010 10:48:45,DPM0423,PC-2567,Connect
{R1Z0-P5XS90VW-8626TKGW},01/05/2010 10:49:05,HCM0267,PC-7651,Disconnect
{T6K6-Q4QG02EJ-4370ZSGA},01/05/2010 10:49:07,ZKS0899,PC-8517,Connect
{M9F6-Z7PL13EU-4968ETCP},01/05/2010 10:49:20,DRR0162,PC-5168,Disconnect
{G6Y0-O5TU16FN-5163WNPW},01/05/2010 10:49:27,DIB0285,PC-1268,Disconnect
{Y6C4-B0DW29JH-0844TFNM},01/05/2010 10:50:41,KKW0879,PC-2531,Connect
{Z8R5-W2YM94XL-3121IYYA},01/05/2010 10:52:51,KKW0879,PC-2531,Disconnect
{M1L4-Q2GE46EL-9802QOHV},01/05/2010 10:53:28,JDB0169,PC-7502,Connect
{Z1E9-T7GC89AN-8398JYJQ},01/05/2010 10:54:16,NGC0058,PC-7558,Disconnect
{P3V7-R1BQ54SY-1296OEGP},01/05/2010 10:54:39,AVM0947,PC-0285,Disconnect
{H1I1-M5LY80HT-0507GHKL},01/05/2010 10:55:32,JDB0169,PC-7502,Disconnect
{C0Z6-C3QY67JT-7659GQMN},01/05/2010 10:56:55,JDF0593,PC-6301,Connect
{W0W5-P8IK46HT-7657FVSZ},01/05/2010 10:57:04,CLB0774,PC-7029,Disconnect
{J8I4-C0IL32QR-6880VWVL},01/05/2010 10:58:25,KJJ0293,PC-7425,Disconnect
{Y6W6-P9QS64GV-7295FZMC},01/05/2010 10:58:45,CEJ0109,PC-6980,Connect
{S4Q7-J9QW60JE-6663ATJW},01/05/2010 10:59:01,JDF0593,PC-6301,Disconnect
{P4Q1-V2NM88GJ-1935UDCL},01/05/2010 10:59:15,JMD0520,PC-1243,Disconnect
{J3I8-Z4RY89NG-2278QNEL},01/05/2010 10:59:44,WXH0872,PC-9460,Connect
{B0T4-H0AO64HU-2825DKHN},01/05/2010 11:00:17,VIA0063,PC-2684,Disconnect
{A3O4-L5ZJ77SW-0961YZWD},01/05/2010 11:00:22,SGM0021,PC-1528,Connect
{T5O5-D5WP20OM-4903SLLJ},01/05/2010 11:01:05,MLL0598,PC-0189,Connect
{W2J2-Z9PV25AJ-9496WRMM},01/05/2010 11:01:26,LBH0942,PC-3640,Connect
{F5S6-W9VJ30IG-8415RALT},01/05/2010 11:03:05,ZKS0899,PC-8517,Disconnect
{Y3T9-D7HM45BS-0056CWTK},01/05/2010 11:04:03,SAA0999,PC-4559,Connect
{J8S5-Q2GC04QD-9866UGHG},01/05/2010 11:04:05,CQH0701,PC-8164,Disconnect
{U4S8-Z7GH91UG-4050HYBP},01/05/2010 11:04:38,AVM0947,PC-0285,Connect
{Q0X0-K1PD11EH-7891KARX},01/05/2010 11:05:05,IIW0249,PC-0843,Connect
{M3V5-I0VI99QS-1613ACSW},01/05/2010 11:05:11,SGM0021,PC-1528,Disconnect
{S0Q5-E7WO21JL-5623NMGM},01/05/2010 11:05:29,SAA0999,PC-4559,Disconnect
{V5U4-N4LL80UV-9779EYLC},01/05/2010 11:05:46,QRM0739,PC-7343,Connect
